start_id,end_id,type
https://openalex.org/W2953384591,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W2953384591,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W2953384591,https://openalex.org/C58640448,RELATED_TO
https://openalex.org/W2953384591,https://openalex.org/C205649164,RELATED_TO
https://openalex.org/W2913668833,https://openalex.org/A5051617344,WRITTEN_BY
https://openalex.org/A5051617344,https://openalex.org/I74973139,AFFILIATED_WITH
https://openalex.org/W2913668833,https://openalex.org/A5107835063,WRITTEN_BY
https://openalex.org/A5107835063,https://openalex.org/I24603500,AFFILIATED_WITH
https://openalex.org/W2913668833,https://openalex.org/A5003010184,WRITTEN_BY
https://openalex.org/A5003010184,https://openalex.org/I185261750,AFFILIATED_WITH
https://openalex.org/A5003010184,https://openalex.org/I1291425158,AFFILIATED_WITH
https://openalex.org/W2913668833,https://openalex.org/C2777601897,RELATED_TO
https://openalex.org/W2913668833,https://openalex.org/C161191863,RELATED_TO
https://openalex.org/W2913668833,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W2913668833,https://openalex.org/C509550671,RELATED_TO
https://openalex.org/W2913668833,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W2913668833,https://openalex.org/C71924100,RELATED_TO
https://openalex.org/W2913668833,https://openalex.org/C126838900,RELATED_TO
https://openalex.org/W1506806321,https://openalex.org/A5052891951,WRITTEN_BY
https://openalex.org/W1506806321,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W1506806321,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W1506806321,https://openalex.org/C105795698,RELATED_TO
https://openalex.org/W1506806321,https://openalex.org/C153180895,RELATED_TO
https://openalex.org/W1506806321,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W1506806321,https://openalex.org/C33923547,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/A5014687727,WRITTEN_BY
https://openalex.org/A5014687727,https://openalex.org/I200332995,AFFILIATED_WITH
https://openalex.org/W2149684865,https://openalex.org/C41008148,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C12267149,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C119857082,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C154945302,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C94124525,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C136197465,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C2780451532,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C2986744138,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C120936955,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C138885662,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C187736073,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C111472728,RELATED_TO
https://openalex.org/W2149684865,https://openalex.org/C162324750,RELATED_TO
https://openalex.org/W2271840356,https://openalex.org/A5109387322,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5027820479,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5110193634,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5047736127,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5100715424,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5069624169,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5066927687,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5068599616,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5043872671,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5004386681,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5012998255,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5004271128,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5064042510,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5029611587,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5089543053,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5110220840,WRITTEN_BY
https://openalex.org/W2271840356,https://openalex.org/A5067370075,WRITTEN_BY
